date,path_1,path_1_count,path_1_uniques,path_2,path_2_count,path_2_uniques,path_3,path_3_count,path_3_uniques,path_4,path_4_count,path_4_uniques,path_5,path_5_count,path_5_uniques,path_6,path_6_count,path_6_uniques,path_7,path_7_count,path_7_uniques,path_8,path_8_count,path_8_uniques,path_9,path_9_count,path_9_uniques,path_10,path_10_count,path_10_uniques
2026-09-09,/bmarolleau/IBM-i-Application-Modernization-with-Bob,201,92,/bmarolleau/IBM-i-Application-Modernization-with-Bob/blob/main/lab100-premium-package-introduction.md,73,38,/bmarolleau/IBM-i-Application-Modernization-with-Bob/blob/main/lab01_ibm-bob-ibmi-labs.md,42,12,/bmarolleau/IBM-i-Application-Modernization-with-Bob/blob/main/lab101-premium-discover-samco.md,41,16,/bmarolleau/IBM-i-Application-Modernization-with-Bob/tree/main,32,18,/bmarolleau/IBM-i-Application-Modernization-with-Bob/blob/main/lab4-ibmi-mcp-mode.md,24,16,/bmarolleau/IBM-i-Application-Modernization-with-Bob/blob/main/lab102-premium-fixed-to-free.md,21,9,/bmarolleau/IBM-i-Application-Modernization-with-Bob/blob/main/README.md,20,16,/bmarolleau/IBM-i-Application-Modernization-with-Bob/blob/main/lab0-rpg-project-introduction.md,17,13,/bmarolleau/IBM-i-Application-Modernization-with-Bob/blob/main/lab00_ibm-bob-ibmi-labs.md,15,13
2026-09-10,/bmarolleau/IBM-i-Application-Modernization-with-Bob,208,100,/bmarolleau/IBM-i-Application-Modernization-with-Bob/blob/main/lab100-premium-package-introduction.md,82,39,/bmarolleau/IBM-i-Application-Modernization-with-Bob/blob/main/lab101-premium-discover-samco.md,46,18,/bmarolleau/IBM-i-Application-Modernization-with-Bob/blob/main/lab01_ibm-bob-ibmi-labs.md,42,14,/bmarolleau/IBM-i-Application-Modernization-with-Bob/tree/main,32,18,/bmarolleau/IBM-i-Application-Modernization-with-Bob/blob/main/lab4-ibmi-mcp-mode.md,23,15,/bmarolleau/IBM-i-Application-Modernization-with-Bob/blob/main/lab102-premium-fixed-to-free.md,23,9,/bmarolleau/IBM-i-Application-Modernization-with-Bob/blob/main/README.md,20,17,/bmarolleau/IBM-i-Application-Modernization-with-Bob/blob/main/lab00_ibm-bob-ibmi-labs.md,18,15,/bmarolleau/IBM-i-Application-Modernization-with-Bob/blob/main/lab0-rpg-project-introduction.md,18,13
2026-09-11,/bmarolleau/IBM-i-Application-Modernization-with-Bob,217,103,/bmarolleau/IBM-i-Application-Modernization-with-Bob/blob/main/lab100-premium-package-introduction.md,85,42,/bmarolleau/IBM-i-Application-Modernization-with-Bob/blob/main/lab101-premium-discover-samco.md,44,17,/bmarolleau/IBM-i-Application-Modernization-with-Bob/blob/main/lab01_ibm-bob-ibmi-labs.md,41,14,/bmarolleau/IBM-i-Application-Modernization-with-Bob/tree/main,32,18,/bmarolleau/IBM-i-Application-Modernization-with-Bob/blob/main/lab4-ibmi-mcp-mode.md,24,15,/bmarolleau/IBM-i-Application-Modernization-with-Bob/blob/main/lab102-premium-fixed-to-free.md,23,9,/bmarolleau/IBM-i-Application-Modernization-with-Bob/blob/main/README.md,21,18,/bmarolleau/IBM-i-Application-Modernization-with-Bob/blob/main/lab5-ansible-ptf-management.md,20,11,/bmarolleau/IBM-i-Application-Modernization-with-Bob/blob/main/lab0-rpg-project-introduction.md,18,14
2026-09-12,/bmarolleau/IBM-i-Application-Modernization-with-Bob,218,106,/bmarolleau/IBM-i-Application-Modernization-with-Bob/blob/main/lab100-premium-package-introduction.md,86,40,/bmarolleau/IBM-i-Application-Modernization-with-Bob/blob/main/lab101-premium-discover-samco.md,45,17,/bmarolleau/IBM-i-Application-Modernization-with-Bob/blob/main/lab01_ibm-bob-ibmi-labs.md,37,13,/bmarolleau/IBM-i-Application-Modernization-with-Bob/tree/main,32,15,/bmarolleau/IBM-i-Application-Modernization-with-Bob/blob/main/README.md,27,20,/bmarolleau/IBM-i-Application-Modernization-with-Bob/blob/main/lab5-ansible-ptf-management.md,23,13,/bmarolleau/IBM-i-Application-Modernization-with-Bob/blob/main/lab102-premium-fixed-to-free.md,23,9,/bmarolleau/IBM-i-Application-Modernization-with-Bob/blob/main/lab200-premium-package-ops-sysadmin.md,22,17,/bmarolleau/IBM-i-Application-Modernization-with-Bob/blob/main/lab4-ibmi-mcp-mode.md,20,12
2026-09-13,/bmarolleau/IBM-i-Application-Modernization-with-Bob,225,112,/bmarolleau/IBM-i-Application-Modernization-with-Bob/blob/main/lab100-premium-package-introduction.md,90,41,/bmarolleau/IBM-i-Application-Modernization-with-Bob/blob/main/lab101-premium-discover-samco.md,47,18,/bmarolleau/IBM-i-Application-Modernization-with-Bob/tree/main,35,15,/bmarolleau/IBM-i-Application-Modernization-with-Bob/blob/main/lab01_ibm-bob-ibmi-labs.md,34,12,/bmarolleau/IBM-i-Application-Modernization-with-Bob/blob/main/README.md,27,20,/bmarolleau/IBM-i-Application-Modernization-with-Bob/blob/main/lab200-premium-package-ops-sysadmin.md,24,18,/bmarolleau/IBM-i-Application-Modernization-with-Bob/blob/main/lab5-ansible-ptf-management.md,24,13,/bmarolleau/IBM-i-Application-Modernization-with-Bob/blob/main/lab102-premium-fixed-to-free.md,23,9,/bmarolleau/IBM-i-Application-Modernization-with-Bob/blob/main/lab4-ibmi-mcp-mode.md,20,12
2026-09-14,/bmarolleau/IBM-i-Application-Modernization-with-Bob,225,112,/bmarolleau/IBM-i-Application-Modernization-with-Bob/blob/main/lab100-premium-package-introduction.md,89,40,/bmarolleau/IBM-i-Application-Modernization-with-Bob/blob/main/lab101-premium-discover-samco.md,47,18,/bmarolleau/IBM-i-Application-Modernization-with-Bob/tree/main,35,15,/bmarolleau/IBM-i-Application-Modernization-with-Bob/blob/main/lab01_ibm-bob-ibmi-labs.md,34,12,/bmarolleau/IBM-i-Application-Modernization-with-Bob/blob/main/README.md,27,20,/bmarolleau/IBM-i-Application-Modernization-with-Bob/blob/main/lab200-premium-package-ops-sysadmin.md,24,18,/bmarolleau/IBM-i-Application-Modernization-with-Bob/blob/main/lab5-ansible-ptf-management.md,24,13,/bmarolleau/IBM-i-Application-Modernization-with-Bob/blob/main/lab102-premium-fixed-to-free.md,23,9,/bmarolleau/IBM-i-Application-Modernization-with-Bob/blob/main/lab00_ibm-bob-ibmi-labs.md,19,15
2026-09-15,/bmarolleau/IBM-i-Application-Modernization-with-Bob,226,113,/bmarolleau/IBM-i-Application-Modernization-with-Bob/blob/main/lab100-premium-package-introduction.md,89,40,/bmarolleau/IBM-i-Application-Modernization-with-Bob/blob/main/lab101-premium-discover-samco.md,47,18,/bmarolleau/IBM-i-Application-Modernization-with-Bob/tree/main,35,15,/bmarolleau/IBM-i-Application-Modernization-with-Bob/blob/main/lab01_ibm-bob-ibmi-labs.md,34,12,/bmarolleau/IBM-i-Application-Modernization-with-Bob/blob/main/README.md,27,20,/bmarolleau/IBM-i-Application-Modernization-with-Bob/blob/main/lab200-premium-package-ops-sysadmin.md,24,18,/bmarolleau/IBM-i-Application-Modernization-with-Bob/blob/main/lab5-ansible-ptf-management.md,24,13,/bmarolleau/IBM-i-Application-Modernization-with-Bob/blob/main/lab102-premium-fixed-to-free.md,23,9,/bmarolleau/IBM-i-Application-Modernization-with-Bob/blob/main/lab00_ibm-bob-ibmi-labs.md,19,15
2026-09-16,/bmarolleau/IBM-i-Application-Modernization-with-Bob,215,111,/bmarolleau/IBM-i-Application-Modernization-with-Bob/blob/main/lab100-premium-package-introduction.md,87,40,/bmarolleau/IBM-i-Application-Modernization-with-Bob/blob/main/lab101-premium-discover-samco.md,48,19,/bmarolleau/IBM-i-Application-Modernization-with-Bob/tree/main,36,18,/bmarolleau/IBM-i-Application-Modernization-with-Bob/blob/main/lab01_ibm-bob-ibmi-labs.md,29,11,/bmarolleau/IBM-i-Application-Modernization-with-Bob/blob/main/README.md,27,20,/bmarolleau/IBM-i-Application-Modernization-with-Bob/blob/main/lab200-premium-package-ops-sysadmin.md,27,18,/bmarolleau/IBM-i-Application-Modernization-with-Bob/blob/main/lab5-ansible-ptf-management.md,24,13,/bmarolleau/IBM-i-Application-Modernization-with-Bob/blob/main/lab102-premium-fixed-to-free.md,23,9,/bmarolleau/IBM-i-Application-Modernization-with-Bob/blob/main/lab4-ibmi-mcp-mode.md,19,11
2026-09-17,/bmarolleau/IBM-i-Application-Modernization-with-Bob,219,108,/bmarolleau/IBM-i-Application-Modernization-with-Bob/blob/main/lab100-premium-package-introduction.md,88,38,/bmarolleau/IBM-i-Application-Modernization-with-Bob/blob/main/lab101-premium-discover-samco.md,57,22,/bmarolleau/IBM-i-Application-Modernization-with-Bob/tree/main,37,20,/bmarolleau/IBM-i-Application-Modernization-with-Bob/blob/main/lab102-premium-fixed-to-free.md,27,12,/bmarolleau/IBM-i-Application-Modernization-with-Bob/blob/main/lab200-premium-package-ops-sysadmin.md,26,17,/bmarolleau/IBM-i-Application-Modernization-with-Bob/blob/main/lab5-ansible-ptf-management.md,26,14,/bmarolleau/IBM-i-Application-Modernization-with-Bob/blob/main/lab01_ibm-bob-ibmi-labs.md,24,11,/bmarolleau/IBM-i-Application-Modernization-with-Bob/blob/main/README.md,21,15,/bmarolleau/IBM-i-Application-Modernization-with-Bob/tree/main/SAMCO,19,15
2026-09-18,/bmarolleau/IBM-i-Application-Modernization-with-Bob,168,90,/bmarolleau/IBM-i-Application-Modernization-with-Bob/blob/main/lab100-premium-package-introduction.md,57,28,/bmarolleau/IBM-i-Application-Modernization-with-Bob/blob/main/lab101-premium-discover-samco.md,31,15,/bmarolleau/IBM-i-Application-Modernization-with-Bob/blob/main/README.md,26,19,/bmarolleau/IBM-i-Application-Modernization-with-Bob/tree/main,23,13,/bmarolleau/IBM-i-Application-Modernization-with-Bob/blob/main/lab200-premium-package-ops-sysadmin.md,19,12,/bmarolleau/IBM-i-Application-Modernization-with-Bob/tree/main/SAMCO,18,13,/bmarolleau/IBM-i-Application-Modernization-with-Bob/blob/main/lab01_ibm-bob-ibmi-labs.md,18,9,/bmarolleau/IBM-i-Application-Modernization-with-Bob/blob/main/lab5-ansible-ptf-management.md,16,10,/bmarolleau/IBM-i-Application-Modernization-with-Bob/blob/main/lab102-premium-fixed-to-free.md,13,7
2026-09-19,/bmarolleau/IBM-i-Application-Modernization-with-Bob,174,95,/bmarolleau/IBM-i-Application-Modernization-with-Bob/blob/main/lab100-premium-package-introduction.md,62,28,/bmarolleau/IBM-i-Application-Modernization-with-Bob/blob/main/lab101-premium-discover-samco.md,31,16,/bmarolleau/IBM-i-Application-Modernization-with-Bob/blob/main/README.md,26,20,/bmarolleau/IBM-i-Application-Modernization-with-Bob/tree/main,26,15,/bmarolleau/IBM-i-Application-Modernization-with-Bob/blob/main/lab01_ibm-bob-ibmi-labs.md,18,12,/bmarolleau/IBM-i-Application-Modernization-with-Bob/blob/main/lab200-premium-package-ops-sysadmin.md,18,11,/bmarolleau/IBM-i-Application-Modernization-with-Bob/tree/main/SAMCO,17,12,/bmarolleau/IBM-i-Application-Modernization-with-Bob/blob/main/lab102-premium-fixed-to-free.md,17,9,/bmarolleau/IBM-i-Application-Modernization-with-Bob/blob/main/lab106-premium-test-rpgunit.md,15,8
2026-09-20,/bmarolleau/IBM-i-Application-Modernization-with-Bob,174,94,/bmarolleau/IBM-i-Application-Modernization-with-Bob/blob/main/lab100-premium-package-introduction.md,67,29,/bmarolleau/IBM-i-Application-Modernization-with-Bob/blob/main/lab101-premium-discover-samco.md,36,18,/bmarolleau/IBM-i-Application-Modernization-with-Bob/tree/main,26,16,/bmarolleau/IBM-i-Application-Modernization-with-Bob/blob/main/README.md,25,19,/bmarolleau/IBM-i-Application-Modernization-with-Bob/blob/main/lab200-premium-package-ops-sysadmin.md,20,13,/bmarolleau/IBM-i-Application-Modernization-with-Bob/blob/main/lab106-premium-test-rpgunit.md,19,9,/bmarolleau/IBM-i-Application-Modernization-with-Bob/tree/main/SAMCO,18,13,/bmarolleau/IBM-i-Application-Modernization-with-Bob/blob/main/lab0-rpg-project-introduction.md,18,7,/bmarolleau/IBM-i-Application-Modernization-with-Bob/blob/main/lab102-premium-fixed-to-free.md,17,9
2026-09-20,/bmarolleau/IBM-i-Application-Modernization-with-Bob,173,94,/bmarolleau/IBM-i-Application-Modernization-with-Bob/blob/main/lab100-premium-package-introduction.md,67,29,/bmarolleau/IBM-i-Application-Modernization-with-Bob/blob/main/lab101-premium-discover-samco.md,37,19,/bmarolleau/IBM-i-Application-Modernization-with-Bob/tree/main,26,16,/bmarolleau/IBM-i-Application-Modernization-with-Bob/blob/main/README.md,25,19,/bmarolleau/IBM-i-Application-Modernization-with-Bob/blob/main/lab200-premium-package-ops-sysadmin.md,20,13,/bmarolleau/IBM-i-Application-Modernization-with-Bob/blob/main/lab102-premium-fixed-to-free.md,19,10,/bmarolleau/IBM-i-Application-Modernization-with-Bob/blob/main/lab106-premium-test-rpgunit.md,19,9,/bmarolleau/IBM-i-Application-Modernization-with-Bob/tree/main/SAMCO,18,13,/bmarolleau/IBM-i-Application-Modernization-with-Bob/blob/main/lab105-premium-impact-analysis.md,18,10
2026-09-21,/bmarolleau/IBM-i-Application-Modernization-with-Bob,173,94,/bmarolleau/IBM-i-Application-Modernization-with-Bob/blob/main/lab100-premium-package-introduction.md,67,29,/bmarolleau/IBM-i-Application-Modernization-with-Bob/blob/main/lab101-premium-discover-samco.md,37,19,/bmarolleau/IBM-i-Application-Modernization-with-Bob/tree/main,26,16,/bmarolleau/IBM-i-Application-Modernization-with-Bob/blob/main/README.md,25,19,/bmarolleau/IBM-i-Application-Modernization-with-Bob/blob/main/lab200-premium-package-ops-sysadmin.md,20,13,/bmarolleau/IBM-i-Application-Modernization-with-Bob/blob/main/lab102-premium-fixed-to-free.md,19,10,/bmarolleau/IBM-i-Application-Modernization-with-Bob/blob/main/lab106-premium-test-rpgunit.md,19,9,/bmarolleau/IBM-i-Application-Modernization-with-Bob/tree/main/SAMCO,18,13,/bmarolleau/IBM-i-Application-Modernization-with-Bob/blob/main/lab105-premium-impact-analysis.md,18,10
2026-09-22,/bmarolleau/IBM-i-Application-Modernization-with-Bob,172,93,/bmarolleau/IBM-i-Application-Modernization-with-Bob/blob/main/lab100-premium-package-introduction.md,65,27,/bmarolleau/IBM-i-Application-Modernization-with-Bob/blob/main/lab101-premium-discover-samco.md,37,19,/bmarolleau/IBM-i-Application-Modernization-with-Bob/blob/main/README.md,26,20,/bmarolleau/IBM-i-Application-Modernization-with-Bob/tree/main,24,15,/bmarolleau/IBM-i-Application-Modernization-with-Bob/blob/main/lab200-premium-package-ops-sysadmin.md,20,13,/bmarolleau/IBM-i-Application-Modernization-with-Bob/blob/main/lab102-premium-fixed-to-free.md,19,10,/bmarolleau/IBM-i-Application-Modernization-with-Bob/blob/main/lab106-premium-test-rpgunit.md,19,9,/bmarolleau/IBM-i-Application-Modernization-with-Bob/tree/main/SAMCO,18,13,/bmarolleau/IBM-i-Application-Modernization-with-Bob/blob/main/lab105-premium-impact-analysis.md,18,10
2026-09-23,/bmarolleau/IBM-i-Application-Modernization-with-Bob,173,99,/bmarolleau/IBM-i-Application-Modernization-with-Bob/blob/main/lab100-premium-package-introduction.md,64,26,/bmarolleau/IBM-i-Application-Modernization-with-Bob/blob/main/lab101-premium-discover-samco.md,39,19,/bmarolleau/IBM-i-Application-Modernization-with-Bob/blob/main/README.md,25,19,/bmarolleau/IBM-i-Application-Modernization-with-Bob/tree/main,24,15,/bmarolleau/IBM-i-Application-Modernization-with-Bob/blob/main/lab200-premium-package-ops-sysadmin.md,20,14,/bmarolleau/IBM-i-Application-Modernization-with-Bob/blob/main/lab102-premium-fixed-to-free.md,20,11,/bmarolleau/IBM-i-Application-Modernization-with-Bob/blob/main/lab105-premium-impact-analysis.md,20,11,/bmarolleau/IBM-i-Application-Modernization-with-Bob/tree/main/SAMCO,18,13,/bmarolleau/IBM-i-Application-Modernization-with-Bob/blob/main/lab00_ibm-bob-ibmi-labs.md,18,9
2026-09-24,/bmarolleau/IBM-i-Application-Modernization-with-Bob,167,98,/bmarolleau/IBM-i-Application-Modernization-with-Bob/blob/main/lab100-premium-package-introduction.md,61,26,/bmarolleau/IBM-i-Application-Modernization-with-Bob/blob/main/lab101-premium-discover-samco.md,41,19,/bmarolleau/IBM-i-Application-Modernization-with-Bob/tree/main,31,16,/bmarolleau/IBM-i-Application-Modernization-with-Bob/blob/main/README.md,29,22,/bmarolleau/IBM-i-Application-Modernization-with-Bob/blob/main/lab200-premium-package-ops-sysadmin.md,24,17,/bmarolleau/IBM-i-Application-Modernization-with-Bob/tree/main/SAMCO,18,13,/bmarolleau/IBM-i-Application-Modernization-with-Bob/blob/main/lab105-premium-impact-analysis.md,18,11,/bmarolleau/IBM-i-Application-Modernization-with-Bob/blob/main/lab102-premium-fixed-to-free.md,18,10,/bmarolleau/IBM-i-Application-Modernization-with-Bob/blob/main/lab0-rpg-project-introduction.md,17,7
2026-09-25,/bmarolleau/IBM-i-Application-Modernization-with-Bob,196,98,/bmarolleau/IBM-i-Application-Modernization-with-Bob/blob/main/lab100-premium-package-introduction.md,84,31,/bmarolleau/IBM-i-Application-Modernization-with-Bob/blob/main/lab101-premium-discover-samco.md,78,24,/bmarolleau/IBM-i-Application-Modernization-with-Bob/blob/main/lab102-premium-fixed-to-free.md,47,15,/bmarolleau/IBM-i-Application-Modernization-with-Bob/tree/main,46,21,/bmarolleau/IBM-i-Application-Modernization-with-Bob/blob/main/lab00_ibm-bob-ibmi-labs.md,44,12,/bmarolleau/IBM-i-Application-Modernization-with-Bob/blob/main/README.md,35,22,/bmarolleau/IBM-i-Application-Modernization-with-Bob/blob/main/lab0-rpg-project-introduction.md,31,9,/bmarolleau/IBM-i-Application-Modernization-with-Bob/blob/main/lab103-premium-dds-to-sql-workflow.md,28,10,/bmarolleau/IBM-i-Application-Modernization-with-Bob/blob/main/lab105-premium-impact-analysis.md,23,14
2026-09-26,/bmarolleau/IBM-i-Application-Modernization-with-Bob,196,98,/bmarolleau/IBM-i-Application-Modernization-with-Bob/blob/main/lab100-premium-package-introduction.md,84,31,/bmarolleau/IBM-i-Application-Modernization-with-Bob/blob/main/lab101-premium-discover-samco.md,78,24,/bmarolleau/IBM-i-Application-Modernization-with-Bob/blob/main/lab102-premium-fixed-to-free.md,47,15,/bmarolleau/IBM-i-Application-Modernization-with-Bob/tree/main,46,21,/bmarolleau/IBM-i-Application-Modernization-with-Bob/blob/main/lab00_ibm-bob-ibmi-labs.md,44,12,/bmarolleau/IBM-i-Application-Modernization-with-Bob/blob/main/README.md,35,22,/bmarolleau/IBM-i-Application-Modernization-with-Bob/blob/main/lab0-rpg-project-introduction.md,31,9,/bmarolleau/IBM-i-Application-Modernization-with-Bob/blob/main/lab103-premium-dds-to-sql-workflow.md,28,10,/bmarolleau/IBM-i-Application-Modernization-with-Bob/blob/main/lab105-premium-impact-analysis.md,23,14
